Date,NumericDeliveryMonth,Symbol,Open,High,Low,Close,UnAdjustedClose,ClosingBid,ClosingAsk,Volume,OI,TotalVolume,TotalOI,Sector,Industry,Category,MarketCap,SharesOut,PE_Ratio,EPS,DPS,DivYield,Dividend,Split,MarketCap
20190723,54,MCD,210.51000000,211.01000000,207.48000000,209.11000000,214.31000000,209.11000000,209.11000000,25658,0,25658,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",162756481,759444,0.000,0.000,0.000,0.000,N/A,N/A,162756481
20190724,54,MCD,208.66000000,209.74000000,207.12000000,207.62000000,212.78000000,207.62000000,207.62000000,30454,0,30454,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",161594531,759444,0.000,0.000,0.000,0.000,N/A,N/A,161594531
20190725,54,MCD,207.21000000,209.40000000,207.16000000,209.24000000,214.44000000,209.24000000,209.24000000,38832,0,38832,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",162855209,759444,0.000,0.000,0.000,0.000,N/A,N/A,162855209
20190726,54,MCD,212.67000000,213.65000000,209.29000000,210.35000000,215.58000000,210.35000000,210.35000000,51543,0,51543,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",163720975,759444,0.000,0.000,0.000,0.000,N/A,N/A,163720975
20190729,54,MCD,210.76000000,212.15000000,209.10000000,209.77000000,214.98000000,209.77000000,209.77000000,43849,0,43849,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",163265309,759444,0.000,0.000,0.000,0.000,N/A,N/A,163265309
20190730,54,MCD,209.09000000,209.99000000,206.45000000,207.19000000,212.34000000,207.19000000,207.19000000,28783,0,28783,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",161260376,759444,0.000,0.000,0.000,0.000,N/A,N/A,161260376
20190731,54,MCD,206.94000000,207.55000000,204.29000000,205.61000000,210.72000000,205.61000000,205.61000000,41494,0,41494,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",160030076,759444,0.000,0.000,0.000,0.000,N/A,N/A,160030076
20190801,54,MCD,206.06000000,207.96000000,205.02000000,206.13000000,211.25000000,206.13000000,206.13000000,33121,0,33121,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",160432582,759444,0.000,0.000,0.000,0.000,N/A,N/A,160432582
20190802,54,MCD,206.18000000,209.87000000,205.78000000,209.28000000,214.48000000,209.28000000,209.28000000,36052,0,36052,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",162885586,759444,0.000,0.000,0.000,0.000,N/A,N/A,162885586
20190805,54,MCD,208.46000000,209.41000000,204.35000000,205.35000000,210.45000000,205.35000000,205.35000000,37772,0,37772,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",159825026,759444,0.000,0.000,0.000,0.000,N/A,N/A,159825026
20190806,54,MCD,205.40000000,209.35000000,204.79000000,208.89000000,214.08000000,208.89000000,208.89000000,30441,0,30441,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",162581809,759444,0.000,0.000,0.000,0.000,N/A,N/A,162581809
20190807,54,MCD,208.09000000,212.28000000,206.22000000,211.57000000,216.83000000,211.57000000,211.57000000,38608,0,38608,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",164670280,759444,0.000,0.000,0.000,0.000,N/A,N/A,164670280
20190808,54,MCD,212.04000000,214.41000000,210.93000000,212.72000000,218.01000000,212.72000000,212.72000000,38168,0,38168,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",165566424,759444,0.000,0.000,0.000,0.000,N/A,N/A,165566424
20190809,54,MCD,212.79000000,216.55000000,212.79000000,215.79000000,221.15000000,215.79000000,215.79000000,38780,0,38780,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",167951079,759444,0.000,0.000,0.000,0.000,N/A,N/A,167951079
20190812,54,MCD,215.10000000,215.30000000,211.12000000,211.89000000,217.16000000,211.89000000,211.89000000,23963,0,23963,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",164920897,759444,0.000,0.000,0.000,0.000,N/A,N/A,164920897
20190813,54,MCD,214.67000000,214.88000000,212.75000000,214.40000000,219.73000000,214.40000000,214.40000000,29857,0,29857,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",166872668,759444,0.000,0.000,0.000,0.000,N/A,N/A,166872668
20190814,54,MCD,213.64000000,214.41000000,211.13000000,211.23000000,216.48000000,211.23000000,211.23000000,33141,0,33141,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",164404475,759444,0.000,0.000,0.000,0.000,N/A,N/A,164404475
20190815,54,MCD,210.76000000,213.18000000,210.44000000,212.98000000,218.27000000,212.98000000,212.98000000,28430,0,28430,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",165763880,759444,0.000,0.000,0.000,0.000,N/A,N/A,165763880
20190816,54,MCD,213.87000000,214.49000000,212.03000000,213.17000000,218.47000000,213.17000000,213.17000000,25374,0,25374,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",165915769,759444,0.000,0.000,0.000,0.000,N/A,N/A,165915769
20190819,54,MCD,214.66000000,214.87000000,211.85000000,213.48000000,218.78000000,213.48000000,213.48000000,27887,0,27887,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",166151196,759444,0.000,0.000,0.000,0.000,N/A,N/A,166151196
20190820,54,MCD,213.55000000,214.59000000,213.06000000,213.17000000,218.47000000,213.17000000,213.17000000,23918,0,23918,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",165915769,759444,0.000,0.000,0.000,0.000,N/A,N/A,165915769
20190821,54,MCD,214.57000000,215.44000000,213.43000000,215.36000000,220.71000000,215.36000000,215.36000000,21042,0,21042,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",167616924,759444,0.000,0.000,0.000,0.000,N/A,N/A,167616924
20190822,54,MCD,215.19000000,215.53000000,212.60000000,214.17000000,219.49000000,214.17000000,214.17000000,26140,0,26140,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",166690402,759444,0.000,0.000,0.000,0.000,N/A,N/A,166690402
20190823,54,MCD,213.86000000,214.15000000,208.70000000,209.46000000,214.66000000,209.46000000,209.46000000,37533,0,37533,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",163022286,759444,0.000,0.000,0.000,0.000,N/A,N/A,163022286
20190826,54,MCD,210.84000000,211.91000000,209.02000000,211.65000000,216.91000000,211.65000000,211.65000000,26165,0,26165,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",164731036,759444,0.000,0.000,0.000,0.000,N/A,N/A,164731036
20190827,54,MCD,212.30000000,212.62000000,210.81000000,210.81000000,216.05000000,210.81000000,210.81000000,21214,0,21214,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",164077914,759444,0.000,0.000,0.000,0.000,N/A,N/A,164077914
20190828,54,MCD,211.37000000,212.92000000,210.18000000,212.78000000,218.07000000,212.78000000,212.78000000,21994,0,21994,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",165611991,759444,0.000,0.000,0.000,0.000,N/A,N/A,165611991
20190829,54,MCD,214.50000000,215.66000000,213.08000000,215.19000000,220.54000000,215.19000000,215.19000000,27976,0,27976,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",167487818,759444,0.000,0.000,0.000,0.000,N/A,N/A,167487818
20190830,54,MCD,215.60000000,215.80000000,212.80000000,213.81000000,217.97000000,213.81000000,213.81000000,27869,0,27869,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",165536047,759444,0.000,0.000,0.000,0.000,N/A,N/A,165536047
20190902,54,MCD,215.60000000,215.80000000,212.80000000,213.81000000,217.97000000,217.97000000,213.81000000,0,0,0,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20190903,54,MCD,213.77000000,214.50000000,212.15000000,212.99000000,217.13000000,212.99000000,212.99000000,32450,0,32450,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",164898114,759444,0.000,0.000,0.000,0.000,N/A,N/A,164898114
20190904,54,MCD,213.35000000,215.07000000,212.37000000,214.33000000,218.50000000,214.33000000,214.33000000,22960,0,22960,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",165938552,759444,0.000,0.000,0.000,0.000,N/A,N/A,165938552
20190905,54,MCD,216.01000000,216.12000000,214.23000000,215.30000000,219.49000000,215.30000000,215.30000000,28057,0,28057,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",166690402,759444,0.000,0.000,0.000,0.000,N/A,N/A,166690402
20190906,54,MCD,215.61000000,216.62000000,215.26000000,215.83000000,220.03000000,215.83000000,215.83000000,20150,0,20150,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",167100502,759444,0.000,0.000,0.000,0.000,N/A,N/A,167100502
20190909,54,MCD,216.29000000,216.29000000,213.02000000,213.11000000,217.26000000,213.11000000,213.11000000,26196,0,26196,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",164996841,759444,0.000,0.000,0.000,0.000,N/A,N/A,164996841
20190910,54,MCD,211.32000000,211.32000000,204.30000000,205.68000000,209.68000000,205.68000000,205.68000000,65323,0,65323,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",159240254,759444,0.000,0.000,0.000,0.000,N/A,N/A,159240254
20190911,54,MCD,205.69000000,207.51000000,204.56000000,206.19000000,210.20000000,206.19000000,206.19000000,34593,0,34593,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",159635165,759444,0.000,0.000,0.000,0.000,N/A,N/A,159635165
20190912,54,MCD,207.86000000,209.94000000,207.27000000,208.10000000,212.15000000,208.10000000,208.10000000,35060,0,35060,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",161116082,759444,0.000,0.000,0.000,0.000,N/A,N/A,161116082
20190913,54,MCD,208.44000000,208.72000000,204.96000000,205.81000000,209.81000000,205.81000000,205.81000000,38656,0,38656,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",159338982,759444,0.000,0.000,0.000,0.000,N/A,N/A,159338982
20190916,54,MCD,205.31000000,205.85000000,203.37000000,203.44000000,207.40000000,203.44000000,203.44000000,35046,0,35046,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",157508722,759444,0.000,0.000,0.000,0.000,N/A,N/A,157508722
20190917,54,MCD,204.03000000,206.82000000,203.53000000,205.84000000,209.85000000,205.84000000,205.84000000,37393,0,37393,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",159369360,759444,0.000,0.000,0.000,0.000,N/A,N/A,159369360
20190918,54,MCD,206.63000000,206.85000000,204.31000000,206.41000000,210.43000000,206.41000000,206.41000000,25841,0,25841,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",159809838,759444,0.000,0.000,0.000,0.000,N/A,N/A,159809838
20190919,54,MCD,206.36000000,207.79000000,205.86000000,206.50000000,210.52000000,206.50000000,206.50000000,26017,0,26017,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",159878188,759444,0.000,0.000,0.000,0.000,N/A,N/A,159878188
20190920,54,MCD,206.33000000,207.74000000,205.37000000,205.39000000,209.39000000,205.39000000,205.39000000,60956,0,60956,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",159020016,759444,0.000,0.000,0.000,0.000,N/A,N/A,159020016
20190923,54,MCD,205.07000000,208.41000000,205.07000000,207.50000000,211.54000000,207.50000000,207.50000000,28668,0,28668,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",160652821,759444,0.000,0.000,0.000,0.000,N/A,N/A,160652821
20190924,54,MCD,208.44000000,209.44000000,207.51000000,207.97000000,212.02000000,207.97000000,207.97000000,31091,0,31091,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",161017354,759444,0.000,0.000,0.000,0.000,N/A,N/A,161017354
20190925,54,MCD,207.97000000,209.08000000,206.97000000,208.57000000,212.63000000,208.57000000,208.57000000,24615,0,24615,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",161480615,759444,0.000,0.000,0.000,0.000,N/A,N/A,161480615
20190926,54,MCD,210.13000000,211.55000000,208.42000000,208.54000000,212.60000000,208.54000000,208.54000000,31125,0,31125,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",161457831,759444,0.000,0.000,0.000,0.000,N/A,N/A,161457831
20190927,54,MCD,208.99000000,209.55000000,208.24000000,209.09000000,213.16000000,209.09000000,209.09000000,23786,0,23786,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",161883120,759444,0.000,0.000,0.000,0.000,N/A,N/A,161883120
20190930,54,MCD,209.09000000,211.25000000,208.75000000,210.61000000,214.71000000,210.61000000,210.61000000,25364,0,25364,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",161696668,753093,0.000,0.000,0.000,0.000,N/A,N/A,161696668
20191001,54,MCD,207.10000000,207.66000000,204.48000000,205.03000000,209.02000000,205.03000000,205.03000000,49055,0,49055,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",157411567,753093,0.000,0.000,0.000,0.000,N/A,N/A,157411567
20191002,54,MCD,203.96000000,204.50000000,201.67000000,202.33000000,206.27000000,202.33000000,202.33000000,42526,0,42526,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",155340560,753093,0.000,0.000,0.000,0.000,N/A,N/A,155340560
20191003,54,MCD,202.87000000,206.02000000,202.39000000,206.02000000,210.03000000,206.02000000,206.02000000,35680,0,35680,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",158172191,753093,0.000,0.000,0.000,0.000,N/A,N/A,158172191
20191004,54,MCD,206.81000000,207.67000000,206.03000000,207.65000000,211.69000000,207.65000000,207.65000000,22635,0,22635,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",159422326,753093,0.000,0.000,0.000,0.000,N/A,N/A,159422326
20191007,54,MCD,207.07000000,208.81000000,207.07000000,207.88000000,211.92000000,207.88000000,207.88000000,31165,0,31165,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",159595538,753093,0.000,0.000,0.000,0.000,N/A,N/A,159595538
20191008,54,MCD,206.95000000,209.07000000,205.96000000,207.08000000,211.11000000,207.08000000,207.08000000,26056,0,26056,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",158985532,753093,0.000,0.000,0.000,0.000,N/A,N/A,158985532
20191009,54,MCD,207.66000000,209.40000000,207.58000000,208.77000000,212.83000000,208.77000000,208.77000000,17799,0,17799,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",160280853,753093,0.000,0.000,0.000,0.000,N/A,N/A,160280853
20191010,54,MCD,207.72000000,209.06000000,207.46000000,207.72000000,211.76000000,207.72000000,207.72000000,18892,0,18892,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",159475043,753093,0.000,0.000,0.000,0.000,N/A,N/A,159475043
20191011,54,MCD,208.96000000,209.20000000,204.69000000,205.03000000,209.02000000,205.03000000,205.03000000,40225,0,40225,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",157411567,753093,0.000,0.000,0.000,0.000,N/A,N/A,157411567
20191014,54,MCD,204.03000000,206.01000000,203.82000000,204.40000000,208.38000000,204.40000000,204.40000000,31481,0,31481,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",156929587,753093,0.000,0.000,0.000,0.000,N/A,N/A,156929587
20191015,54,MCD,205.56000000,205.72000000,202.58000000,203.26000000,207.22000000,203.26000000,203.26000000,38401,0,38401,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",156055999,753093,0.000,0.000,0.000,0.000,N/A,N/A,156055999
20191016,54,MCD,203.05000000,204.94000000,202.86000000,204.32000000,208.30000000,204.32000000,204.32000000,29477,0,29477,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",156869340,753093,0.000,0.000,0.000,0.000,N/A,N/A,156869340
20191017,54,MCD,204.52000000,205.49000000,202.89000000,202.90000000,206.85000000,202.90000000,202.90000000,34055,0,34055,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",155777354,753093,0.000,0.000,0.000,0.000,N/A,N/A,155777354
20191018,54,MCD,202.85000000,205.06000000,202.78000000,204.52000000,208.50000000,204.52000000,204.52000000,35873,0,35873,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",157019958,753093,0.000,0.000,0.000,0.000,N/A,N/A,157019958
20191021,54,MCD,205.70000000,206.74000000,204.46000000,205.84000000,209.85000000,205.84000000,205.84000000,37559,0,37559,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",158036634,753093,0.000,0.000,0.000,0.000,N/A,N/A,158036634
20191022,54,MCD,201.18000000,201.33000000,195.35000000,195.47000000,199.27000000,195.47000000,195.47000000,104652,0,104652,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",150068907,753093,0.000,0.000,0.000,0.000,N/A,N/A,150068907
20191023,54,MCD,196.29000000,197.30000000,194.24000000,195.41000000,199.21000000,195.41000000,195.41000000,80983,0,80983,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",150023721,753093,0.000,0.000,0.000,0.000,N/A,N/A,150023721
20191024,54,MCD,195.73000000,195.74000000,192.05000000,192.28000000,196.02000000,192.28000000,192.28000000,50520,0,50520,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",147621354,753093,0.000,0.000,0.000,0.000,N/A,N/A,147621354
20191025,54,MCD,192.36000000,192.90000000,190.69000000,190.90000000,194.61000000,190.90000000,190.90000000,48666,0,48666,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",146559492,753093,0.000,0.000,0.000,0.000,N/A,N/A,146559492
20191028,54,MCD,191.26000000,191.59000000,187.84000000,188.12000000,191.78000000,188.12000000,188.12000000,78615,0,78615,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",144428238,753093,0.000,0.000,0.000,0.000,N/A,N/A,144428238
20191029,54,MCD,188.34000000,189.51000000,187.98000000,188.94000000,192.62000000,188.94000000,188.94000000,45413,0,45413,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",145060836,753093,0.000,0.000,0.000,0.000,N/A,N/A,145060836
20191030,54,MCD,189.60000000,193.24000000,188.02000000,193.13000000,196.89000000,193.13000000,193.13000000,64558,0,64558,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",148276545,753093,0.000,0.000,0.000,0.000,N/A,N/A,148276545
20191031,54,MCD,193.63000000,194.22000000,191.90000000,192.95000000,196.70000000,192.95000000,192.95000000,50571,0,50571,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",148133457,753093,0.000,0.000,0.000,0.000,N/A,N/A,148133457
20191101,54,MCD,194.00000000,194.19000000,190.00000000,190.24000000,193.94000000,190.24000000,190.24000000,42740,0,42740,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",146054920,753093,0.000,0.000,0.000,0.000,N/A,N/A,146054920
20191104,54,MCD,186.53000000,187.11000000,183.97000000,185.06000000,188.66000000,185.06000000,185.06000000,180058,0,180058,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",142078587,753093,0.000,0.000,0.000,0.000,N/A,N/A,142078587
20191105,54,MCD,186.03000000,189.32000000,185.83000000,188.51000000,192.18000000,188.51000000,188.51000000,107002,0,107002,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",144729475,753093,0.000,0.000,0.000,0.000,N/A,N/A,144729475
20191106,54,MCD,189.61000000,191.54000000,189.37000000,190.47000000,194.18000000,190.47000000,190.47000000,65995,0,65995,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",146235662,753093,0.000,0.000,0.000,0.000,N/A,N/A,146235662
20191107,54,MCD,191.98000000,192.26000000,188.65000000,189.39000000,193.08000000,189.39000000,189.39000000,49140,0,49140,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",145407259,753093,0.000,0.000,0.000,0.000,N/A,N/A,145407259
20191108,54,MCD,190.89000000,191.06000000,189.53000000,189.91000000,193.61000000,189.91000000,189.91000000,35675,0,35675,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",145806399,753093,0.000,0.000,0.000,0.000,N/A,N/A,145806399
20191111,54,MCD,189.93000000,190.54000000,188.83000000,188.96000000,192.64000000,188.96000000,188.96000000,28001,0,28001,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",145075898,753093,0.000,0.000,0.000,0.000,N/A,N/A,145075898
20191112,54,MCD,189.32000000,190.16000000,189.09000000,189.59000000,193.28000000,189.59000000,189.59000000,29876,0,29876,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",145557878,753093,0.000,0.000,0.000,0.000,N/A,N/A,145557878
20191113,54,MCD,190.07000000,191.37000000,189.82000000,191.28000000,195.00000000,191.28000000,191.28000000,34713,0,34713,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",146853199,753093,0.000,0.000,0.000,0.000,N/A,N/A,146853199
20191114,54,MCD,191.50000000,191.77000000,189.47000000,190.30000000,194.00000000,190.30000000,190.30000000,32357,0,32357,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",146100105,753093,0.000,0.000,0.000,0.000,N/A,N/A,146100105
20191115,54,MCD,190.86000000,191.07000000,189.62000000,190.27000000,193.97000000,190.27000000,190.27000000,30495,0,30495,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",146077512,753093,0.000,0.000,0.000,0.000,N/A,N/A,146077512
20191118,54,MCD,190.49000000,191.98000000,190.16000000,190.57000000,194.28000000,190.57000000,190.57000000,34869,0,34869,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",146310971,753093,0.000,0.000,0.000,0.000,N/A,N/A,146310971
20191119,54,MCD,190.49000000,190.69000000,189.33000000,189.75000000,193.44000000,189.75000000,189.75000000,29671,0,29671,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",145678373,753093,0.000,0.000,0.000,0.000,N/A,N/A,145678373
20191120,54,MCD,189.89000000,191.25000000,189.85000000,190.42000000,194.13000000,190.42000000,190.42000000,31922,0,31922,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",146198007,753093,0.000,0.000,0.000,0.000,N/A,N/A,146198007
20191121,54,MCD,190.57000000,190.94000000,188.59000000,188.68000000,192.35000000,188.68000000,188.68000000,35778,0,35778,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",144857501,753093,0.000,0.000,0.000,0.000,N/A,N/A,144857501
20191122,54,MCD,189.50000000,189.73000000,188.48000000,189.45000000,193.14000000,189.45000000,189.45000000,24647,0,24647,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",145452445,753093,0.000,0.000,0.000,0.000,N/A,N/A,145452445
20191125,54,MCD,190.24000000,190.61000000,187.94000000,188.23000000,191.89000000,188.23000000,188.23000000,40774,0,40774,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",144511078,753093,0.000,0.000,0.000,0.000,N/A,N/A,144511078
20191126,54,MCD,188.34000000,190.33000000,188.29000000,190.31000000,194.01000000,190.31000000,190.31000000,39526,0,39526,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",146107636,753093,0.000,0.000,0.000,0.000,N/A,N/A,146107636
20191127,54,MCD,190.55000000,192.92000000,190.22000000,192.55000000,196.30000000,192.55000000,192.55000000,42134,0,42134,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",147832220,753093,0.000,0.000,0.000,0.000,N/A,N/A,147832220
20191128,54,MCD,190.55000000,192.92000000,190.22000000,192.55000000,196.30000000,196.30000000,192.55000000,0,0,0,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",0,0,0.000,0.000,0.000,0.000,N/A,N/A,0
20191129,54,MCD,193.99000000,194.02000000,191.78000000,191.99000000,194.48000000,191.99000000,191.99000000,28520,0,28520,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",146461590,753093,0.000,0.000,0.000,0.000,N/A,N/A,146461590
20191202,54,MCD,192.88000000,193.09000000,191.30000000,192.68000000,195.18000000,192.68000000,192.68000000,32390,0,32390,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",146988755,753093,0.000,0.000,0.000,0.000,N/A,N/A,146988755
20191203,54,MCD,191.81000000,192.54000000,189.89000000,190.65000000,193.12000000,190.65000000,190.65000000,37939,0,37939,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",145437383,753093,0.000,0.000,0.000,0.000,N/A,N/A,145437383
20191204,54,MCD,191.11000000,191.98000000,190.42000000,191.82000000,194.31000000,191.82000000,191.82000000,22460,0,22460,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",146333564,753093,0.000,0.000,0.000,0.000,N/A,N/A,146333564
20191205,54,MCD,192.01000000,192.01000000,190.67000000,191.72000000,194.21000000,191.72000000,191.72000000,28562,0,28562,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",146258255,753093,0.000,0.000,0.000,0.000,N/A,N/A,146258255
20191206,54,MCD,192.06000000,193.23000000,191.63000000,192.85000000,195.35000000,192.85000000,192.85000000,31352,0,31352,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",147116781,753093,0.000,0.000,0.000,0.000,N/A,N/A,147116781
20191209,54,MCD,193.16000000,193.84000000,191.80000000,192.19000000,194.68000000,192.19000000,192.19000000,22564,0,22564,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",146612209,753093,0.000,0.000,0.000,0.000,N/A,N/A,146612209
20191210,54,MCD,192.13000000,192.89000000,191.79000000,192.45000000,194.95000000,192.45000000,192.45000000,25021,0,25021,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",146815544,753093,0.000,0.000,0.000,0.000,N/A,N/A,146815544
20191211,54,MCD,193.17000000,193.24000000,191.77000000,192.23000000,194.72000000,192.23000000,192.23000000,25226,0,25226,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",146642332,753093,0.000,0.000,0.000,0.000,N/A,N/A,146642332
20191212,54,MCD,192.75000000,194.65000000,192.41000000,193.80000000,196.31000000,193.80000000,193.80000000,30639,0,30639,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",147839751,753093,0.000,0.000,0.000,0.000,N/A,N/A,147839751
20191213,54,MCD,193.53000000,194.80000000,192.84000000,194.60000000,197.12000000,194.60000000,194.60000000,21048,0,21048,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",148449756,753093,0.000,0.000,0.000,0.000,N/A,N/A,148449756
20191216,54,MCD,195.06000000,195.62000000,193.96000000,195.35000000,197.88000000,195.35000000,195.35000000,36974,0,36974,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",149022107,753093,0.000,0.000,0.000,0.000,N/A,N/A,149022107
20191217,54,MCD,195.07000000,196.18000000,193.94000000,194.00000000,196.52000000,194.00000000,194.00000000,33815,0,33815,0,"Consumer Cyclical","Consumer Cyclical/Restaurants","Common Stock",147997900,753093,0.000,0.000,0.000,0.000,N/A,N/A,147997900
